422.79	3345
422.79002	3346
422.79004	3396
422.79006	3303
422.79008	3388
422.7901	3336
422.79012	3356
422.79014	3341
422.79016	3336
422.79018	3315
422.7902	3350
422.79022	3358
422.79024	3395
422.79026	3350
422.79028	3332
422.7903	3362
422.79032	3351
422.79034	3386
422.79036	3361
422.79038	3304
422.7904	3337
422.79042	3348
422.79044	3369
422.79046	3358
422.79048	3382
422.7905	3374
422.79052	3339
422.79054	3388
422.79056	3400
422.79058	3418
422.7906	3458
422.79062	3471
422.79064	3557
422.79066	3668
422.79068	3841
422.7907	4459
422.79072	6822
422.79074	12301
422.79076	9474
422.79078	5986
422.7908	5081
422.79082	4709
422.79084	4676
422.79086	4734
422.79088	5000
422.7909	5310
422.79092	5805
422.79094	6484
422.79096	7263
422.79098	8084
422.791	9263
422.79102	10523
422.79104	12283
422.79106	14214
422.79108	16600
422.7911	21162
422.79112	28545
422.79114	44701
422.79116	81715
422.79118	158250
422.7912	134799
422.79122	79246
422.79124	55825
422.79126	48034
422.79128	43202
422.7913	44432
422.79132	49312
422.79134	52425
422.79136	58776
422.79138	70612
422.7914	94862
422.79142	124261
422.79144	123549
422.79146	129632
422.79148	149224
422.7915	185203
422.79152	237997
422.79154	318562
422.79156	443450
422.79158	667541
422.7916	1070996
422.79162	1975564
422.79164	4572268
422.79166	6448100
422.79168	4699879
422.7917	2426199
422.79172	1307928
422.79174	788676
422.79176	522614
422.79178	357768
422.7918	258453
422.79182	194877
422.79184	147992
422.79186	118349
422.79188	94964
422.7919	79070
422.79192	65235
422.79194	53569
422.79196	46015
422.79198	39782
422.792	33871
422.79202	29449
422.79204	25582
422.79206	22728
422.79208	19876
422.7921	17554
422.79212	15841
422.79214	14411
422.79216	13153
422.79218	11777
422.7922	10893
422.79222	9635
422.79224	8679
422.79226	7778
422.79228	7012
422.7923	6429
422.79232	5866
422.79234	5262
422.79236	4938
422.79238	4581
422.7924	4520
422.79242	4198
422.79244	4039
422.79246	3858
422.79248	3740
422.7925	3697
422.79256	3526
422.79258	3524
422.7926	3510
422.79262	3483
422.79264	3454
422.79266	3420
422.79268	3432
422.7927	3412
422.79272	3396
422.79274	3397
422.79276	3377
422.79278	3378
422.7928	3392
422.79282	3403
422.79284	3396
422.79286	3402
422.79288	3444
422.7929	3445
422.79292	3379
422.79294	3407
422.79296	3356
422.79298	3383
422.793	3358
